Month,SiteID,SiteName,Region,Role,FTE,AnnualSalary,OvertimeHours,OvertimeCost,AbsenceDays,BasePayroll,TotalPayroll
2025-11-01,S014,Southampton Care & Education Centre,South,Driver,13.3,28000,41.1,737.69,7.1,31033.333333333332,31771.02333333333
2025-11-01,S014,Southampton Care & Education Centre,South,Registered Nurse,16.7,41000,80.3,2110.45,9.0,57058.333333333336,59168.78333333333
2025-11-01,S015,Brighton Care & Education Centre,South,Administrator,6.8,27000,9.9,171.35,4.4,15300.0,15471.35
2025-11-01,S015,Brighton Care & Education Centre,South,Manager,9.7,43000,30.5,840.71,4.5,34758.33333333333,35599.04333333333
2025-11-01,S015,Brighton Care & Education Centre,South,Registered Nurse,11.1,41000,88.3,2320.71,5.9,37925.0,40245.71
2025-11-01,S015,Brighton Care & Education Centre,South,Support Worker,17.2,25000,58.8,942.31,6.4,35833.333333333336,36775.64333333333
2025-11-01,S015,Brighton Care & Education Centre,South,Driver,13.0,28000,79.1,1419.74,5.2,30333.333333333332,31753.073333333334
2025-11-01,S015,Brighton Care & Education Centre,South,Senior Support Worker,15.9,29000,39.7,738.01,7.6,38425.0,39163.01
2025-11-01,S016,Cardiff Care & Education Centre,Wales,Senior Support Worker,13.2,29000,80.8,1502.05,7.4,31900.0,33402.05
2025-11-01,S016,Cardiff Care & Education Centre,Wales,Driver,5.5,28000,20.7,371.54,3.1,12833.333333333334,13204.873333333335
2025-11-01,S016,Cardiff Care & Education Centre,Wales,Administrator,7.1,27000,22.0,380.77,3.7,15975.0,16355.77
2025-11-01,S016,Cardiff Care & Education Centre,Wales,Manager,7.7,43000,31.6,871.03,4.8,27591.666666666668,28462.696666666667
2025-11-01,S016,Cardiff Care & Education Centre,Wales,Registered Nurse,8.7,41000,47.4,1245.77,4.8,29724.999999999996,30970.769999999997
2025-11-01,S017,Swansea Care & Education Centre,Wales,Support Worker,5.2,25000,18.0,288.46,3.3,10833.333333333334,11121.793333333333
2025-11-01,S017,Swansea Care & Education Centre,Wales,Registered Nurse,12.1,41000,46.7,1227.37,5.0,41341.666666666664,42569.03666666667
2025-11-01,S017,Swansea Care & Education Centre,Wales,Driver,19.0,28000,64.5,1157.69,9.6,44333.333333333336,45491.02333333334
2025-11-01,S017,Swansea Care & Education Centre,Wales,Administrator,3.7,27000,19.9,344.42,1.7,8325.0,8669.42
2025-11-01,S018,Newport Care & Education Centre,Wales,Administrator,18.9,27000,41.3,714.81,9.5,42524.99999999999,43239.80999999999
2025-11-01,S018,Newport Care & Education Centre,Wales,Support Worker,10.3,25000,43.0,689.1,5.3,21458.333333333336,22147.433333333334
2025-11-01,S018,Newport Care & Education Centre,Wales,Registered Nurse,19.4,41000,104.4,2743.85,10.7,66283.33333333333,69027.18333333333
2025-11-01,S018,Newport Care & Education Centre,Wales,Senior Support Worker,15.6,29000,48.5,901.6,7.2,37700.0,38601.6
2025-11-01,S018,Newport Care & Education Centre,Wales,Team Leader,11.8,35000,28.8,646.15,6.6,34416.666666666664,35062.816666666666
2025-11-01,S019,Wrexham Care & Education Centre,Wales,Support Worker,16.3,25000,100.6,1612.18,7.8,33958.333333333336,35570.513333333336
2025-11-01,S019,Wrexham Care & Education Centre,Wales,Administrator,3.3,27000,12.0,207.69,3.1,7425.0,7632.69
2025-11-01,S019,Wrexham Care & Education Centre,Wales,Senior Support Worker,3.7,29000,17.6,327.18,2.3,8941.666666666666,9268.846666666666
2025-11-01,S019,Wrexham Care & Education Centre,Wales,Team Leader,6.3,35000,13.9,311.86,3.8,18375.0,18686.86
2025-11-01,S020,Bangor Care & Education Centre,Wales,Manager,9.8,43000,25.5,702.88,3.8,35116.66666666667,35819.54666666667
2025-11-01,S020,Bangor Care & Education Centre,Wales,Senior Support Worker,13.3,29000,46.3,860.71,6.1,32141.666666666668,33002.37666666667
2025-11-01,S020,Bangor Care & Education Centre,Wales,Registered Nurse,16.9,41000,62.0,1629.49,7.0,57741.66666666666,59371.156666666655
2025-11-01,S020,Bangor Care & Education Centre,Wales,Team Leader,16.0,35000,87.0,1951.92,9.1,46666.666666666664,48618.58666666666
2025-12-01,S001,Preston Care & Education Centre,North,Senior Support Worker,19.0,29000,20.5,381.09,10.5,45916.666666666664,46297.75666666666
2025-12-01,S001,Preston Care & Education Centre,North,Administrator,6.6,27000,18.4,318.46,4.2,14850.0,15168.46
2025-12-01,S001,Preston Care & Education Centre,North,Team Leader,19.2,35000,74.8,1678.21,9.6,56000.0,57678.21
2025-12-01,S001,Preston Care & Education Centre,North,Support Worker,16.0,25000,59.6,955.13,9.2,33333.333333333336,34288.46333333333
2025-12-01,S001,Preston Care & Education Centre,North,Driver,7.3,28000,15.6,280.0,4.3,17033.333333333332,17313.333333333332
2025-12-01,S002,Manchester Care & Education Centre,North,Registered Nurse,12.7,41000,71.8,1887.05,7.1,43391.666666666664,45278.71666666667
2025-12-01,S002,Manchester Care & Education Centre,North,Support Worker,11.3,25000,84.6,1355.77,5.1,23541.666666666668,24897.43666666667
2025-12-01,S002,Manchester Care & Education Centre,North,Team Leader,17.4,35000,94.6,2122.44,8.6,50750.0,52872.44
2025-12-01,S002,Manchester Care & Education Centre,North,Senior Support Worker,10.2,29000,59.7,1109.81,5.1,24650.0,25759.81
2025-12-01,S002,Manchester Care & Education Centre,North,Manager,12.5,43000,42.7,1176.99,7.6,44791.666666666664,45968.65666666666
2025-12-01,S003,Leeds Care & Education Centre,North,Manager,7.9,43000,25.8,711.15,2.5,28308.333333333332,29019.483333333334
2025-12-01,S003,Leeds Care & Education Centre,North,Senior Support Worker,19.4,29000,62.6,1163.72,10.3,46883.333333333336,48047.05333333334
2025-12-01,S003,Leeds Care & Education Centre,North,Driver,5.0,28000,30.4,545.64,2.6,11666.666666666666,12212.306666666665
2025-12-01,S003,Leeds Care & Education Centre,North,Registered Nurse,8.2,41000,49.0,1287.82,2.7,28016.66666666666,29304.48666666666
2025-12-01,S004,Newcastle Care & Education Centre,North,Support Worker,7.0,25000,23.3,373.4,3.2,14583.333333333334,14956.733333333334
2025-12-01,S004,Newcastle Care & Education Centre,North,Manager,17.7,43000,67.8,1868.85,8.9,63425.0,65293.85
2025-12-01,S004,Newcastle Care & Education Centre,North,Team Leader,18.5,35000,93.2,2091.03,8.8,53958.333333333336,56049.363333333335
2025-12-01,S004,Newcastle Care & Education Centre,North,Senior Support Worker,15.5,29000,65.2,1212.05,7.7,37458.333333333336,38670.38333333334
2025-12-01,S004,Newcastle Care & Education Centre,North,Administrator,12.0,27000,31.3,541.73,5.9,27000.0,27541.73
2025-12-01,S004,Newcastle Care & Education Centre,North,Registered Nurse,9.9,41000,37.5,985.58,4.8,33825.0,34810.58
2025-12-01,S005,Sheffield Care & Education Centre,North,Senior Support Worker,3.9,29000,15.8,293.72,2.0,9425.0,9718.72
2025-12-01,S005,Sheffield Care & Education Centre,North,Administrator,14.3,27000,47.9,829.04,8.4,32175.0,33004.04
2025-12-01,S005,Sheffield Care & Education Centre,North,Registered Nurse,10.7,41000,24.0,630.77,4.6,36558.33333333333,37189.103333333325
2025-12-01,S005,Sheffield Care & Education Centre,North,Support Worker,14.8,25000,120.9,1937.5,6.4,30833.333333333332,32770.83333333333
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,Driver,16.7,28000,32.9,590.51,9.1,38966.666666666664,39557.176666666666
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,Support Worker,7.9,25000,7.0,112.18,3.7,16458.333333333332,16570.513333333332
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,Manager,6.1,43000,44.0,1212.82,1.5,21858.333333333332,23071.153333333332
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,Registered Nurse,3.3,41000,3.4,89.36,0.2,11275.0,11364.36
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,Team Leader,19.9,35000,106.4,2387.18,11.1,58041.666666666664,60428.846666666665
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,Administrator,19.9,27000,64.3,1112.88,10.6,44775.0,45887.88
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,Driver,17.8,28000,108.3,1943.85,10.7,41533.333333333336,43477.183333333334
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,Senior Support Worker,14.2,29000,51.6,959.23,4.8,34316.666666666664,35275.89666666667
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,Team Leader,17.1,35000,47.3,1061.22,8.1,49875.0,50936.22
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,Manager,13.9,43000,50.2,1383.72,6.8,49808.333333333336,51192.05333333334
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,Registered Nurse,15.9,41000,90.3,2373.27,9.2,54325.0,56698.27
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,Administrator,15.7,27000,58.8,1017.69,8.9,35325.0,36342.69
2025-12-01,S008,Leicester Care & Education Centre,Midlands,Administrator,12.8,27000,58.1,1005.58,6.5,28800.0,29805.58
2025-12-01,S008,Leicester Care & Education Centre,Midlands,Team Leader,13.8,35000,74.0,1660.26,7.0,40250.0,41910.26
2025-12-01,S008,Leicester Care & Education Centre,Midlands,Support Worker,12.7,25000,90.0,1442.31,4.9,26458.333333333332,27900.643333333333
2025-12-01,S008,Leicester Care & Education Centre,Midlands,Registered Nurse,5.5,41000,17.7,465.19,2.6,18791.666666666668,19256.856666666667
2025-12-01,S008,Leicester Care & Education Centre,Midlands,Manager,12.6,43000,58.7,1618.01,7.6,45150.0,46768.01
2025-12-01,S008,Leicester Care & Education Centre,Midlands,Senior Support Worker,8.0,29000,31.7,589.29,2.6,19333.333333333332,19922.623333333333
2025-12-01,S009,Derby Care & Education Centre,Midlands,Registered Nurse,4.8,41000,25.3,664.94,3.2,16400.0,17064.94
2025-12-01,S009,Derby Care & Education Centre,Midlands,Manager,17.3,43000,18.8,518.21,8.6,61991.666666666664,62509.87666666666
2025-12-01,S009,Derby Care & Education Centre,Midlands,Administrator,16.7,27000,27.0,467.31,7.7,37575.0,38042.31
2025-12-01,S009,Derby Care & Education Centre,Midlands,Senior Support Worker,6.8,29000,18.0,334.62,4.2,16433.333333333332,16767.95333333333
2025-12-01,S009,Derby Care & Education Centre,Midlands,Support Worker,16.3,25000,68.1,1091.35,6.9,33958.333333333336,35049.683333333334
2025-12-01,S009,Derby Care & Education Centre,Midlands,Driver,16.2,28000,86.2,1547.18,6.7,37800.0,39347.18
2025-12-01,S010,Coventry Care & Education Centre,Midlands,Team Leader,13.6,35000,61.1,1370.83,6.0,39666.666666666664,41037.496666666666
2025-12-01,S010,Coventry Care & Education Centre,Midlands,Manager,3.4,43000,11.7,322.5,2.2,12183.333333333334,12505.833333333334
2025-12-01,S010,Coventry Care & Education Centre,Midlands,Administrator,12.5,27000,59.8,1035.0,7.6,28125.0,29160.0
2025-12-01,S010,Coventry Care & Education Centre,Midlands,Support Worker,5.6,25000,21.7,347.76,3.1,11666.666666666666,12014.426666666666
2025-12-01,S010,Coventry Care & Education Centre,Midlands,Senior Support Worker,13.9,29000,46.5,864.42,7.1,33591.666666666664,34456.08666666666
2025-12-01,S011,London Care & Education Centre,South,Driver,15.7,28000,73.1,1312.05,7.8,36633.333333333336,37945.38333333334
2025-12-01,S011,London Care & Education Centre,South,Team Leader,8.3,35000,10.7,240.06,4.5,24208.333333333332,24448.393333333333
2025-12-01,S011,London Care & Education Centre,South,Support Worker,19.0,25000,86.4,1384.62,8.8,39583.333333333336,40967.95333333334
2025-12-01,S011,London Care & Education Centre,South,Administrator,15.3,27000,31.7,548.65,9.1,34425.0,34973.65
2025-12-01,S011,London Care & Education Centre,South,Manager,11.8,43000,55.9,1540.83,5.7,42283.333333333336,43824.16333333334
2025-12-01,S012,Bristol Care & Education Centre,South,Registered Nurse,14.1,41000,32.4,851.54,6.2,48175.0,49026.54
2025-12-01,S012,Bristol Care & Education Centre,South,Administrator,18.3,27000,109.0,1886.54,9.3,41175.0,43061.54
2025-12-01,S012,Bristol Care & Education Centre,South,Manager,11.8,43000,37.5,1033.65,6.4,42283.333333333336,43316.98333333334
2025-12-01,S012,Bristol Care & Education Centre,South,Driver,14.2,28000,39.5,708.97,8.6,33133.333333333336,33842.30333333334
2025-12-01,S013,Reading Care & Education Centre,South,Driver,18.1,28000,109.1,1958.21,8.6,42233.333333333336,44191.543333333335
2025-12-01,S013,Reading Care & Education Centre,South,Support Worker,5.0,25000,15.3,245.19,0.0,10416.666666666666,10661.856666666667
2025-12-01,S013,Reading Care & Education Centre,South,Registered Nurse,5.4,41000,9.6,252.31,1.4,18450.000000000004,18702.310000000005
2025-12-01,S013,Reading Care & Education Centre,South,Administrator,14.8,27000,62.2,1076.54,7.1,33300.0,34376.54
2025-12-01,S013,Reading Care & Education Centre,South,Senior Support Worker,13.4,29000,26.6,494.49,6.4,32383.333333333332,32877.823333333334
2025-12-01,S013,Reading Care & Education Centre,South,Manager,8.8,43000,41.9,1154.94,4.9,31533.33333333334,32688.273333333338
2025-12-01,S014,Southampton Care & Education Centre,South,Driver,10.4,28000,12.0,215.38,5.1,24266.666666666668,24482.04666666667
2025-12-01,S014,Southampton Care & Education Centre,South,Senior Support Worker,7.5,29000,14.4,267.69,4.7,18125.0,18392.69
2025-12-01,S014,Southampton Care & Education Centre,South,Team Leader,16.3,35000,84.4,1893.59,7.3,47541.666666666664,49435.25666666666
2025-12-01,S014,Southampton Care & Education Centre,South,Registered Nurse,9.5,41000,27.1,712.24,4.3,32458.333333333332,33170.573333333334
2025-12-01,S014,Southampton Care & Education Centre,South,Manager,9.4,43000,5.8,159.87,5.0,33683.333333333336,33843.20333333334
2025-12-01,S014,Southampton Care & Education Centre,South,Support Worker,9.9,25000,35.5,568.91,5.9,20625.0,21193.91
2025-12-01,S015,Brighton Care & Education Centre,South,Driver,16.7,28000,39.3,705.38,7.7,38966.666666666664,39672.04666666666
2025-12-01,S015,Brighton Care & Education Centre,South,Senior Support Worker,4.7,29000,8.2,152.44,1.3,11358.333333333334,11510.773333333334
2025-12-01,S015,Brighton Care & Education Centre,South,Support Worker,17.1,25000,38.1,610.58,9.5,35625.00000000001,36235.58000000001
2025-12-01,S015,Brighton Care & Education Centre,South,Team Leader,18.0,35000,53.1,1191.35,9.1,52500.0,53691.35
2025-12-01,S016,Cardiff Care & Education Centre,Wales,Driver,19.7,28000,67.5,1211.54,8.6,45966.666666666664,47178.206666666665
2025-12-01,S016,Cardiff Care & Education Centre,Wales,Manager,15.8,43000,59.2,1631.79,8.5,56616.666666666664,58248.456666666665
2025-12-01,S016,Cardiff Care & Education Centre,Wales,Registered Nurse,7.3,41000,16.0,420.51,4.5,24941.666666666668,25362.176666666666
2025-12-01,S016,Cardiff Care & Education Centre,Wales,Administrator,6.3,27000,17.2,297.69,2.7,14175.0,14472.69
2025-12-01,S017,Swansea Care & Education Centre,Wales,Team Leader,16.5,35000,79.1,1774.68,7.6,48125.0,49899.68
2025-12-01,S017,Swansea Care & Education Centre,Wales,Manager,8.3,43000,33.7,928.91,3.8,29741.66666666667,30670.57666666667
2025-12-01,S017,Swansea Care & Education Centre,Wales,Senior Support Worker,11.7,29000,49.1,912.76,3.5,28275.0,29187.76
2025-12-01,S017,Swansea Care & Education Centre,Wales,Administrator,13.6,27000,17.1,295.96,7.4,30600.0,30895.96
2025-12-01,S017,Swansea Care & Education Centre,Wales,Registered Nurse,3.7,41000,20.6,541.41,0.9,12641.666666666666,13183.076666666666
2025-12-01,S018,Newport Care & Education Centre,Wales,Driver,3.0,28000,10.9,195.64,1.8,7000.0,7195.64
2025-12-01,S018,Newport Care & Education Centre,Wales,Senior Support Worker,14.4,29000,72.6,1349.62,5.2,34800.0,36149.62
2025-12-01,S018,Newport Care & Education Centre,Wales,Team Leader,11.7,35000,31.2,700.0,5.5,34125.0,34825.0
2025-12-01,S018,Newport Care & Education Centre,Wales,Administrator,13.2,27000,66.7,1154.42,9.1,29700.0,30854.42
2025-12-01,S019,Wrexham Care & Education Centre,Wales,Support Worker,6.4,25000,23.4,375.0,1.8,13333.333333333334,13708.333333333334
2025-12-01,S019,Wrexham Care & Education Centre,Wales,Driver,4.4,28000,20.3,364.36,3.5,10266.666666666668,10631.026666666668
2025-12-01,S019,Wrexham Care & Education Centre,Wales,Administrator,6.3,27000,26.2,453.46,2.2,14175.0,14628.46
2025-12-01,S019,Wrexham Care & Education Centre,Wales,Team Leader,13.4,35000,72.9,1635.58,7.4,39083.333333333336,40718.91333333334
2025-12-01,S019,Wrexham Care & Education Centre,Wales,Registered Nurse,17.0,41000,41.8,1098.59,8.9,58083.333333333336,59181.92333333333
2025-12-01,S020,Bangor Care & Education Centre,Wales,Support Worker,13.4,25000,73.6,1179.49,7.9,27916.666666666668,29096.15666666667
2025-12-01,S020,Bangor Care & Education Centre,Wales,Driver,7.7,28000,30.0,538.46,3.5,17966.666666666668,18505.126666666667
2025-12-01,S020,Bangor Care & Education Centre,Wales,Team Leader,8.0,35000,46.7,1047.76,2.8,23333.333333333332,24381.09333333333
2025-12-01,S020,Bangor Care & Education Centre,Wales,Administrator,13.3,27000,61.9,1071.35,5.3,29925.0,30996.35
